partyfacts_id,parlgov_id,country,handle,facebook_id,year,total_posts,total_likes,total_shares,total_comments,twitter_handle,author_id,total_tweets,total_likes_tw,total_retweets,total_replies,total_tweets_rt,mean_vote_share,mean_seats,seats_total,cabinet_party_max,prime_minister_max,left_right,populist,farright,farleft,poppa_populism_mean,gps_populism,...1,gdp,pop,unemp,everyday_social_networks_imputed,election_year,keep
1468,1338,GRC,pasok.gr,398775,2013,1350,24116,3224,2849,pasok,10701602,1837,464,1512,975,256,12.73,37,300,1,0,4.4968,0,0,0,2.8640833,4.75,137,26097.8,10965209,27.7,31.7,0,2
1468,1338,GRC,pasok.gr,398775,2014,1139,31852,4181,2076,pasok,10701602,1059,676,1199,649,175,12.73,37,300,1,0,4.4968,0,0,0,2.8640833,4.75,138,26838.6,10892415,26.7,30.9,0,2
1468,1338,GRC,pasok.gr,398775,2015,1298,137486,17008,8866,pasok,10701602,1441,4328,4132,1342,1289,5.48,15,300,0,0,4.4968,0,0,0,2.8640833,4.75,139,26902.3,10820883,25.1,36.1,1,2
1468,1338,GRC,pasok.gr,398775,2016,653,106475,13476,6561,pasok,10701602,564,14110,6595,859,1032,5.48,15,300,0,0,4.4968,0,0,0,2.8640833,4.75,140,27823.3,10775971,23.7,36.1,0,2
1468,1338,GRC,pasok.gr,398775,2017,418,49556,7541,4203,pasok,10701602,463,10993,4513,671,746,5.48,15,300,0,0,4.4968,0,0,0,2.8640833,4.75,141,29088.9,10754679,21.7,38.8201941426266,0,2
1468,1338,GRC,pasok.gr,398775,2018,270,25779,4574,2658,pasok,10701602,356,12084,3838,644,938,5.48,15,300,0,0,4.4968,0,0,0,2.8640833,4.75,142,30354.3,10725886,19.5,49.4,0,2
1468,1338,GRC,pasok.gr,398775,2019,120,28142,3261,1468,pasok,10701602,176,8573,2118,458,601,8.1,22,300,0,0,4.4968,0,0,0,2.8640833,4.75,143,31412.9,10590111,17.5,49.6691380215474,1,2
1468,1338,GRC,pasok.gr,398775,2020,160,64248,6359,5297,pasok,10701602,94,7984,1905,337,563,8.1,22,300,0,0,4.4968,0,0,0,2.8640833,4.75,144,28486,10718565,16.4,46.0930511410551,0,2
1637,1361,ESP,eajpnv,303499,2010,93,290,0,28,NA,NA,NA,NA,NA,NA,NA,1.2,6,350,0,0,6.2144,0,0,0,3.7309687,NA,302,31713.7,46562483,20,20.2,0,1
1637,1361,ESP,eajpnv,303499,2011,550,5098,313,301,eajpnvgipuzkoa,269746303,276,2,91,5,67,1.35,5,350,0,0,6.2144,0,0,0,3.7309687,NA,303,31872.4,46736257,21.5,20.6,1,2
1637,1361,ESP,eajpnv,303499,2012,454,7509,1037,351,eajpnvgipuzkoa,269746303,720,24,616,83,241,1.35,5,350,0,0,6.2144,0,0,0,3.7309687,NA,304,31724.6,46766403,24.9,35.5,0,2
1637,1361,ESP,eajpnv,303499,2013,553,12871,1249,404,eajpnvgipuzkoa,269746303,594,51,599,98,125,1.35,5,350,0,0,6.2144,0,0,0,3.7309687,NA,305,32452.7,46593236,26.2,34.1,0,2
1637,1361,ESP,eajpnv,303499,2014,824,36416,4120,1019,eajpnvgipuzkoa,269746303,634,170,643,132,275,1.35,5,350,0,0,6.2144,0,0,0,3.7309687,NA,306,33544.4,46455123,24.6,37.6,0,2
1637,1361,ESP,eajpnv,303499,2015,1381,52804,10521,1624,eajpnvgipuzkoa,269746303,590,686,1133,77,749,1.2,6,350,0,0,6.2144,0,0,0,3.7309687,NA,307,34938.6,46410149,22.2,37.8,1,2
1637,1361,ESP,eajpnv,303499,2016,1942,71371,26705,3534,eajpnvgipuzkoa,269746303,676,1686,2373,65,537,1.2,5,350,0,0,6.2144,0,0,0,3.7309687,NA,308,37309.9,46449874,19.7,38.2,1,2
1637,1361,ESP,eajpnv,303499,2017,1179,69540,64371,5221,eajpnvgipuzkoa,269746303,324,1335,1512,86,526,1.2,5,350,0,0,6.2144,0,0,0,3.7309687,NA,309,39626.8,46532869,17.3,47,0,2
1637,1361,ESP,eajpnv,303499,2018,1036,17423,9139,3482,eajpnvgipuzkoa,269746303,191,1571,969,70,593,1.2,5,350,0,0,6.2144,0,0,0,3.7309687,NA,310,40542.2,46733038,15.4,44.1,0,2
1637,1361,ESP,eajpnv,303499,2019,2382,89800,55314,16948,eajpnvgipuzkoa,269746303,364,4298,1860,146,822,1.5350000000000001,6,350,0,0,6.2144,0,0,0,3.7309687,NA,311,42193,46909701,14.2,44,1,2
1637,1361,ESP,eajpnv,303499,2020,3941,120856,43264,11350,eajpnvgipuzkoa,269746303,265,2759,1417,194,722,1.5350000000000001,6,350,0,0,6.2144,0,0,0,3.7309687,NA,312,38335,47332614,15.5,42.6464428029441,0,2
500,1378,BEL,NA,NA,2011,NA,NA,NA,NA,psofficiel,252962982,62,7,19,9,NA,13.7,26,150,1,1,2.9307,0,0,0,3.7348604,3.22222222,15,40943.3,10993616,7.2,20.5,0,1
500,1378,BEL,NA,NA,2012,NA,NA,NA,NA,psofficiel,252962982,409,27,478,41,104,13.7,26,150,1,1,2.9307,0,0,0,3.7348604,3.22222222,16,42290.5,11067748,7.6,27.8,0,1
500,1378,BEL,psofficiel,326609,2013,300,5158,1640,450,psofficiel,252962982,372,62,614,99,116,13.7,26,150,1,1,2.9307,0,0,0,3.7348604,3.22222222,17,43672.7,11125033,8.5,31.2,0,2
500,1378,BEL,psofficiel,326609,2014,99,36059,47706,5566,psofficiel,252962982,841,1028,3726,1219,446,11.67,23,150,1,1,2.9307,0,0,0,3.7348604,3.22222222,18,44929.9,11179778,8.6,36.7,1,2
500,1378,BEL,psofficiel,326609,2015,240,54184,36042,7917,psofficiel,252962982,906,1817,4710,1159,866,11.67,23,150,1,1,2.9307,0,0,0,3.7348604,3.22222222,19,46214.1,11238474,8.6,36.5,0,2
500,1378,BEL,psofficiel,326609,2016,356,44503,31942,7895,psofficiel,252962982,269,1741,2168,363,610,11.67,23,150,1,1,2.9307,0,0,0,3.7348604,3.22222222,20,48610.8,11295003,7.9,42,0,2
500,1378,BEL,psofficiel,326609,2017,242,21517,16049,5983,psofficiel,252962982,119,1610,1035,292,559,11.67,23,150,1,1,2.9307,0,0,0,3.7348604,3.22222222,21,50725.9,11349081,7.1,48.8,0,2
500,1378,BEL,psofficiel,326609,2018,356,68318,69848,32707,psofficiel,252962982,101,2425,1360,552,433,11.67,23,150,1,1,2.9307,0,0,0,3.7348604,3.22222222,22,52249.8,11403740,6,43.64,0,2
500,1378,BEL,psofficiel,326609,2019,438,73688,53976,29218,psofficiel,252962982,186,4976,2394,1662,235,9.46,20,150,1,0,2.9307,0,0,0,3.7348604,3.22222222,23,54545.4,11466871,5.4,43,1,2
500,1378,BEL,psofficiel,326609,2020,632,152458,63418,41073,psofficiel,252962982,193,7960,2866,1450,879,9.46,20,150,1,0,2.9307,0,0,0,3.7348604,3.22222222,24,52063,11522440,5.55,42.7212002548668,0,2
799,1384,HRV,hns.hr,449330,2012,384,2474,260,210,NA,NA,NA,NA,NA,NA,NA,6.7,13,151,1,0,1.8421,0,0,0,1.0242273,3.75,40,21129,4269063,16.3,25.9,0,1
799,1384,HRV,hns.hr,449330,2013,523,6630,897,288,NA,NA,NA,NA,NA,NA,NA,6.7,13,151,1,0,1.8421,0,0,0,1.0242273,3.75,41,21775.4,4254469,17.5,29.2,0,1
799,1384,HRV,hns.hr,449330,2014,447,11196,927,572,NA,NA,NA,NA,NA,NA,NA,6.7,13,151,1,0,1.8421,0,0,0,1.0242273,3.75,42,22074.2,4238389,17.5,34.1,0,1
799,1384,HRV,hns.hr,449330,2015,590,29815,2885,873,NA,NA,NA,NA,NA,NA,NA,6.7,9,151,0,0,1.8421,0,0,0,1.0242273,3.75,43,22989.6,4203604,16.4,37.6,0,1
799,1384,HRV,hns.hr,449330,2016,669,41989,6164,1760,NA,NA,NA,NA,NA,NA,NA,6.7,9,151,1,0,1.8421,0,0,0,1.0242273,3.75,44,24883.3,4174349,13.3,35.1,0,1
799,1384,HRV,hns.hr,449330,2017,452,36875,5274,7436,NA,NA,NA,NA,NA,NA,NA,6.7,9,151,1,0,1.8421,0,0,0,1.0242273,3.75,45,26666.1,4124531,11.3,40,0,1
799,1384,HRV,hns.hr,449330,2018,510,42423,10852,8948,NA,NA,NA,NA,NA,NA,NA,6.7,9,151,1,0,1.8421,0,0,0,1.0242273,3.75,46,28103.6,4080666,8.5,44.13,0,1
799,1384,HRV,hns.hr,449330,2019,441,36817,8297,5993,NA,NA,NA,NA,NA,NA,NA,6.7,9,151,1,0,1.8421,0,0,0,1.0242273,3.75,47,28594,4100650,6.7,44.1,0,1
799,1384,HRV,hns.hr,449330,2020,867,55787,11433,10573,NA,NA,NA,NA,NA,NA,NA,1.3,1,151,0,0,1.8421,0,0,0,1.0242273,3.75,48,13838.5,4058165,7.5,39.5119582436889,1,1
1288,1393,IRL,NA,NA,2009,NA,NA,NA,NA,finegael,19530527,570,7,1,0,NA,27.32,51,166,0,0,6.4372,0,0,0,1.8834823,NA,157,41618.6,4533395,12.8,18.7183108742896,0,1
1288,1393,IRL,NA,NA,2010,NA,NA,NA,NA,finegael,19530527,269,7,256,2,11,27.32,51,166,0,0,6.4372,0,0,0,1.8834823,NA,158,43331.1,4554763,14.7,23.8,0,1
1288,1393,IRL,NA,NA,2011,NA,NA,NA,NA,finegael,19530527,694,64,1293,102,127,36.1,76,166,1,1,6.4372,0,0,0,1.8834823,NA,159,44870.5,4574888,15.6,18.9,1,1
1288,1393,IRL,finegael,423894,2012,201,2881,466,3468,finegael,19530527,1624,212,3117,1201,1054,36.1,76,166,1,1,6.4372,0,0,0,1.8834823,NA,160,46277.6,4593697,15.8,30.9,0,2
1288,1393,IRL,finegael,423894,2013,167,3348,547,3529,finegael,19530527,2107,691,3745,2102,1251,36.1,76,166,1,1,6.4372,0,0,0,1.8834823,NA,161,47936.4,4614669,14,36.2,0,2
1288,1393,IRL,finegael,423894,2014,56,3833,538,1963,finegael,19530527,2644,3122,5768,2677,1390,36.1,76,166,1,1,6.4372,0,0,0,1.8834823,NA,162,51125.9,4645440,12.1,42.8,0,2
1288,1393,IRL,finegael,423894,2015,112,44374,14667,13542,finegael,19530527,2066,6894,10475,3179,596,36.1,76,166,1,1,6.4372,0,0,0,1.8834823,NA,163,69147,4687787,10.1,47.6,0,2
1288,1393,IRL,finegael,423894,2016,275,45436,10355,29845,finegael,19530527,1808,10373,14589,4577,1019,25.52,50,158,1,1,6.4372,0,0,0,1.8834823,NA,164,72017.8,4739597,8.5,51.3,1,2
1288,1393,IRL,finegael,423894,2017,295,61044,17336,51894,finegael,19530527,2654,21533,11673,6585,606,25.52,50,158,1,1,6.4372,0,0,0,1.8834823,NA,165,78211.4,4792490,6.8,49,0,2
1288,1393,IRL,finegael,423894,2018,138,14458,3744,20575,finegael,19530527,1032,12321,4325,3968,444,25.52,50,158,1,1,6.4372,0,0,0,1.8834823,NA,166,84575.4,4857015,5.6,53.49,0,2
1288,1393,IRL,finegael,423894,2019,95,11332,2632,13040,finegael,19530527,540,11557,3689,5042,418,25.52,50,158,1,1,6.4372,0,0,0,1.8834823,NA,167,88496.5,4830936,4.5,52,0,2
1288,1393,IRL,finegael,423894,2020,546,145339,29480,106303,finegael,19530527,883,61190,13519,22733,354,20.86,35,160,1,1,6.4372,0,0,0,1.8834823,NA,168,95513,4964440,5.9,51.8317411857971,1,2
828,1409,NLD,NA,NA,2009,NA,NA,NA,NA,vvd,7599192,102,5,0,1,1,14.67,22,150,0,0,7.3482,0,0,0,2.3398385,4.81818182,229,44600.9,16530387,4.4,15.7691466584015,0,1
828,1409,NLD,vvd,397413,2010,65,744,0,337,vvd,7599192,231,57,649,1,63,20.49,31,150,1,1,7.3482,0,0,0,2.3398385,4.81818182,230,45075.1,16615390,5,29.7,1,2
828,1409,NLD,vvd,397413,2011,22,463,25,99,vvd,7599192,926,183,4690,312,190,20.49,31,150,1,1,7.3482,0,0,0,2.3398385,4.81818182,231,46599.2,16693074,5,36.1,0,2
828,1409,NLD,vvd,397413,2012,57,5889,471,2113,vvd,7599192,949,325,11839,2481,160,26.58,41,150,1,1,7.3482,0,0,0,2.3398385,4.81818182,232,47272,16754963,5.9,42.3,1,2
828,1409,NLD,vvd,397413,2013,20,6870,436,6370,vvd,7599192,110,90,1863,777,59,26.58,41,150,1,1,7.3482,0,0,0,2.3398385,4.81818182,233,49242.8,16804430,7.3,49.2,0,2
828,1409,NLD,vvd,397413,2014,31,8165,1662,5832,vvd,7599192,687,652,6159,2339,180,26.58,41,150,1,1,7.3482,0,0,0,2.3398385,4.81818182,234,49233.2,16865008,7.5,47.8,0,2
828,1409,NLD,vvd,397413,2015,146,59006,7576,36422,vvd,7599192,5810,3648,14033,8426,74,26.58,41,150,1,1,7.3482,0,0,0,2.3398385,4.81818182,235,50301.8,16939925,6.9,52.8,0,2
828,1409,NLD,vvd,397413,2016,254,102562,18551,92878,vvd,7599192,3591,9371,13414,10507,51,26.58,41,150,1,1,7.3482,0,0,0,2.3398385,4.81818182,236,52284.1,17030314,6.1,54.5,0,2
828,1409,NLD,vvd,397413,2017,201,280357,32833,201412,vvd,7599192,515,28322,20449,13449,30,21.3,33,150,1,1,7.3482,0,0,0,2.3398385,4.81818182,237,55348.9,17131295,4.9,56,1,2
828,1409,NLD,vvd,397413,2018,142,71507,13957,75323,vvd,7599192,226,25346,12168,18193,42,21.3,33,150,1,1,7.3482,0,0,0,2.3398385,4.81818182,238,57560.1,17231622,3.8,55.41,0,2
828,1409,NLD,vvd,397413,2019,151,85753,13553,155512,vvd,7599192,411,37374,10510,42331,163,21.3,33,150,1,1,7.3482,0,0,0,2.3398385,4.81818182,239,59512.5,17298003,3.4,55,0,2
828,1409,NLD,vvd,397413,2020,425,215929,24298,220253,vvd,7599192,378,40481,10175,40710,649,21.3,33,150,1,1,7.3482,0,0,0,2.3398385,4.81818182,240,59335,17407585,3.8,53.5954976636965,0,2
1629,1414,FRA,NA,NA,2009,NA,NA,NA,NA,cnip_fr,62752069,7,0,0,0,NA,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,109,34719.5,64458715,9.1,11.6391919772645,0,1
1629,1414,FRA,NA,NA,2010,NA,NA,NA,NA,cnip_fr,62752069,64,0,45,0,115,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,110,35936,64773169,9.3,16.6,0,1
1629,1414,FRA,NA,NA,2011,NA,NA,NA,NA,cnip_fr,62752069,40,0,20,0,39,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,111,37447.9,65087317,9.3,20.5,0,1
1629,1414,FRA,NA,NA,2012,NA,NA,NA,NA,cnip_fr,62752069,754,12,133,30,138,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,112,37684.2,65402998,9.8,24.2,0,1
1629,1414,FRA,NA,NA,2013,NA,NA,NA,NA,cnip_fr,62752069,163,9,88,6,18,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,113,39528.5,65735961,10.4,29.1,0,1
1629,1414,FRA,NA,NA,2014,NA,NA,NA,NA,cnip_fr,62752069,31,5,13,0,1,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,114,40144.1,66276671,10.3,29.7,0,1
1629,1414,FRA,NA,NA,2015,NA,NA,NA,NA,cnip_fr,62752069,17,0,30,2,NA,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,115,40840.8,66512558,10.4,36.6,0,1
1629,1414,FRA,NA,NA,2016,NA,NA,NA,NA,cnip_fr,62752069,15,70,89,3,NA,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,116,42851.6,66685530,10.1,38.1,0,1
1629,1414,FRA,NA,NA,2017,NA,NA,NA,NA,cnip_fr,62752069,2,8,13,2,NA,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,117,44693.8,66829563,9.5,39.9,0,1
1629,1414,FRA,cnipgrandest,12065161,2018,147,509,133,16,cnip_fr,62752069,14,115,111,2,70,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,118,46398,66941698,9.1,41.56,0,2
1629,1414,FRA,cnipgrandest,12065161,2019,42,44,17,0,cnip_fr,62752069,46,488,380,22,64,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,119,49144.9,67677402,8.5,41.6,0,2
1629,1414,FRA,cnipgrandest,12065161,2020,40,59,27,2,cnip_fr,62752069,59,472,400,20,71,2.6,10,474,0,0,7.5636,0,0,0,NA,NA,120,46537,67320216,8,40.9263075245069,0,2
1022,1418,DNK,danskfolkeparti,387712,2012,55,3281,153,603,NA,NA,NA,NA,NA,NA,NA,12.3,22,179,0,0,8.2269,1,1,0,7.955809,8.66666667,76,44808.5,5587085,7.9,43.6,0,1
1022,1418,DNK,danskfolkeparti,387712,2013,169,15815,1117,2450,danskdf1995,1227448789,88,12,17,13,1,12.3,22,179,0,0,8.2269,1,1,0,7.955809,8.66666667,77,46742.9,5608784,7.4,48.6,0,2
1022,1418,DNK,danskfolkeparti,387712,2014,378,182335,15586,20605,danskdf1995,1227448789,62,59,79,27,5,12.3,22,179,0,0,8.2269,1,1,0,7.955809,8.66666667,78,47905.5,5639719,7,55,0,2
1022,1418,DNK,danskfolkeparti,387712,2015,498,707879,112797,74913,danskdf1995,1227448789,66,184,197,34,64,21.1,37,179,0,0,8.2269,1,1,0,7.955809,8.66666667,79,49071.3,5678348,6.3,58.8,1,2
1022,1418,DNK,danskfolkeparti,387712,2016,350,646703,97159,81243,danskdf1995,1227448789,113,674,423,71,634,21.1,37,179,0,0,8.2269,1,1,0,7.955809,8.66666667,80,51961.8,5724456,5.9,59,0,2
1022,1418,DNK,danskfolkeparti,387712,2017,406,601306,77914,114295,danskdf1995,1227448789,134,1813,680,244,870,21.1,37,179,0,0,8.2269,1,1,0,7.955809,8.66666667,81,55045.6,5760694,5.9,59,0,2
1022,1418,DNK,danskfolkeparti,387712,2018,381,487411,198530,136081,danskdf1995,1227448789,88,3013,820,680,403,21.1,37,179,0,0,8.2269,1,1,0,7.955809,8.66666667,82,57214.8,5789957,5,61.01,0,2
1022,1418,DNK,danskfolkeparti,387712,2019,570,562424,121042,220037,danskdf1995,1227448789,98,2281,606,731,837,8.7,16,179,0,0,8.2269,1,1,0,7.955809,8.66666667,83,59645.7,5829556,4.9,61,1,2
1022,1418,DNK,danskfolkeparti,387712,2020,1098,1322346,337699,353540,danskdf1995,1227448789,329,10487,2041,3247,1374,8.7,16,179,0,0,8.2269,1,1,0,7.955809,8.66666667,84,60566,5822763,5.65,59.4483620322295,0,2
237,1421,LTU,tvarka.lt,6314407,2016,15,50,3,15,NA,NA,NA,NA,NA,NA,NA,5.55,8,141,1,0,5.2955,1,0,0,7.0682464,8.25,200,30924.9,2868234,8.1,47.3,1,1
237,1421,LTU,tvarka.lt,6314407,2017,151,1830,467,89,NA,NA,NA,NA,NA,NA,NA,5.55,8,141,1,0,5.2955,1,0,0,7.0682464,8.25,201,33821.2,2828398,7,47.2,0,1
237,1421,LTU,tvarka.lt,6314407,2019,49,1230,225,268,NA,NA,NA,NA,NA,NA,NA,5.55,8,141,1,0,5.2955,1,0,0,7.0682464,8.25,203,38136.1,2766487,6.5,51.3,0,1
237,1421,LTU,tvarka.lt,6314407,2020,10,132,26,14,NA,NA,NA,NA,NA,NA,NA,5.55,8,141,1,0,5.2955,1,0,0,7.0682464,8.25,204,38734,2794090,8.5,50.6661152807324,0,1
1659,1429,AUT,NA,NA,2009,NA,NA,NA,NA,gruenewien,89035822,106,2,3,0,5,10.43,20,183,0,0,2.4604,0,0,0,1.4776975,1.85,1,40966.5,8341483,5.4,16.6262458078287,0,1
1659,1429,AUT,NA,NA,2010,NA,NA,NA,NA,gruenewien,89035822,468,36,137,1,65,10.43,20,183,0,0,2.4604,0,0,0,1.4776975,1.85,2,42049.2,8361069,4.9,14.3,0,1
1659,1429,AUT,NA,NA,2011,NA,NA,NA,NA,gruenewien,89035822,335,28,212,66,167,10.43,20,183,0,0,2.4604,0,0,0,1.4776975,1.85,3,44469.2,8388534,4.6,19.7,0,1
1659,1429,AUT,diegruenenwien,435967,2012,664,6450,1276,2103,gruenewien,89035822,300,91,228,147,181,10.43,20,183,0,0,2.4604,0,0,0,1.4776975,1.85,4,46477.7,8426311,4.9,21,0,2
1659,1429,AUT,diegruenenwien,435967,2013,851,11133,1973,1570,gruenewien,89035822,543,320,388,395,339,12.4,24,183,0,0,2.4604,0,0,0,1.4776975,1.85,5,47936.7,8477230,5.4,21,1,2
1659,1429,AUT,diegruenenwien,435967,2014,898,21275,2268,1889,gruenewien,89035822,353,739,566,319,314,12.4,24,183,0,0,2.4604,0,0,0,1.4776975,1.85,6,48813.5,8543932,5.7,32.4,0,2
1659,1429,AUT,diegruenenwien,435967,2015,817,70283,8015,9014,gruenewien,89035822,940,3387,1675,828,626,12.4,24,183,0,0,2.4604,0,0,0,1.4776975,1.85,7,49955.5,8629519,5.8,28.1,0,2
1659,1429,AUT,diegruenenwien,435967,2016,606,59454,6644,5717,gruenewien,89035822,136,945,428,156,435,12.4,24,183,0,0,2.4604,0,0,0,1.4776975,1.85,8,52614.4,8739806,6.1,34.6,0,2
1659,1429,AUT,diegruenenwien,435967,2017,668,36254,4339,4754,gruenewien,89035822,226,1931,660,232,498,3.8,0,183,0,0,2.4604,0,0,0,1.4776975,1.85,9,54652.5,8795073,5.6,42.7,1,2
1659,1429,AUT,diegruenenwien,435967,2018,746,41980,12300,8548,gruenewien,89035822,308,6507,1903,589,590,3.8,0,183,0,0,2.4604,0,0,0,1.4776975,1.85,10,56889.4,8837707,4.9,41.68,0,2
1659,1429,AUT,diegruenenwien,435967,2019,1196,102857,16820,11792,gruenewien,89035822,789,21257,4821,1328,2098,13.9,26,183,1,0,2.4604,0,0,0,1.4776975,1.85,11,59120.3,8887438,4.6,41.7,1,2
1659,1429,AUT,diegruenenwien,435967,2020,2193,220148,23242,41032,gruenewien,89035822,566,17009,3267,2213,1714,13.9,26,183,1,0,2.4604,0,0,0,1.4776975,1.85,12,55340,8901064,6,42.0115906323256,0,2
63,1432,SVK,NA,NA,2010,NA,NA,NA,NA,kdhsk,217757724,18,0,0,0,NA,8.52,15,150,1,0,7.1082,0,0,0,2.8672867,NA,278,24992.9,5431024,14.4,19.9,1,1
63,1432,SVK,NA,NA,2011,NA,NA,NA,NA,kdhsk,217757724,129,0,3,3,18,8.52,15,150,1,0,7.1082,0,0,0,2.8672867,NA,279,26051.1,5398384,13.7,24.8,0,1
63,1432,SVK,krestanskidemokrati,697869,2012,300,4589,637,2629,kdhsk,217757724,175,0,5,4,9,8.82,16,150,0,0,7.1082,0,0,0,2.8672867,NA,280,26940.1,5407579,14,26.8,1,2
63,1432,SVK,krestanskidemokrati,697869,2013,101,1646,269,677,kdhsk,217757724,60,1,5,0,14,8.82,16,150,0,0,7.1082,0,0,0,2.8672867,NA,281,27969.2,5413393,14.3,32.6,0,2
63,1432,SVK,krestanskidemokrati,697869,2014,138,3443,511,635,kdhsk,217757724,172,35,45,3,74,8.82,16,150,0,0,7.1082,0,0,0,2.8672867,NA,282,28992.1,5418649,13.2,28,0,2
63,1432,SVK,krestanskidemokrati,697869,2015,189,7041,999,879,kdhsk,217757724,207,29,26,3,25,8.82,16,150,0,0,7.1082,0,0,0,2.8672867,NA,283,29932.2,5423801,11.5,32.1,0,2
63,1432,SVK,krestanskidemokrati,697869,2016,288,15562,4331,2306,kdhsk,217757724,311,107,61,6,24,4.94,0,150,0,0,7.1082,0,0,0,2.8672867,NA,284,29651.5,5430798,9.7,38.5,1,2
63,1432,SVK,krestanskidemokrati,697869,2017,390,14437,4904,2256,kdhsk,217757724,2,3,0,0,3,4.94,0,150,0,0,7.1082,0,0,0,2.8672867,NA,285,30912.2,5439232,8.2,40.1,0,2
63,1432,SVK,krestanskidemokrati,697869,2018,262,10042,2201,1576,NA,NA,NA,NA,NA,NA,NA,4.94,0,150,0,0,7.1082,0,0,0,2.8672867,NA,286,32579.4,5446771,6.6,41.99,0,1
63,1432,SVK,krestanskidemokrati,697869,2019,433,20431,3812,3259,NA,NA,NA,NA,NA,NA,NA,4.94,0,150,0,0,7.1082,0,0,0,2.8672867,NA,287,34183.2,5455187,5.8,41.7,0,1
63,1432,SVK,krestanskidemokrati,697869,2020,840,83062,15986,13329,NA,NA,NA,NA,NA,NA,NA,4.65,0,150,0,0,7.1082,0,0,0,2.8672867,NA,288,31822,5457873,6.7,41.2452826682502,1,1
503,1435,NOR,NA,NA,2009,NA,NA,NA,NA,hoyre,76292859,20,2,7,0,3,17.2,30,169,0,0,7.8994,0,0,0,NA,2.11111111,337,55414.4,4828716,3.2,19.3207421309379,1,1
503,1435,NOR,NA,NA,2010,NA,NA,NA,NA,hoyre,76292859,206,10,159,0,31,17.2,30,169,0,0,7.8994,0,0,0,NA,2.11111111,338,57961.4,4889253,3.6,25.1246902543711,0,1
503,1435,NOR,NA,NA,2011,NA,NA,NA,NA,hoyre,76292859,374,37,447,40,29,17.2,30,169,0,0,7.8994,0,0,0,NA,2.11111111,339,62077.8,4953089,3.3,30.1988967751461,0,1
503,1435,NOR,hoyre,679737,2012,233,28103,1967,1781,hoyre,76292859,55,28,215,54,9,17.2,30,169,0,0,7.8994,0,0,0,NA,2.11111111,340,65349.2,5018574,3.2,33.905007045667,0,2
503,1435,NOR,hoyre,679737,2013,310,56895,4493,4086,hoyre,76292859,1514,1651,2648,1338,376,25.8,48,169,1,1,7.8994,0,0,0,NA,2.11111111,341,66956.3,5080171,3.5,36.9502739476126,1,2
503,1435,NOR,hoyre,679737,2014,103,48786,1419,3648,hoyre,76292859,1201,2508,2482,1119,699,25.8,48,169,1,1,7.8994,0,0,0,NA,2.11111111,342,65895.7,5137427,3.6,40.4064508042063,0,2
503,1435,NOR,hoyre,679737,2015,421,314549,18477,24805,hoyre,76292859,847,2961,2768,747,772,25.8,48,169,1,1,7.8994,0,0,0,NA,2.11111111,343,60368.9,5189898,4.4,41.7384157023016,0,2
503,1435,NOR,hoyre,679737,2016,562,567629,31573,41117,hoyre,76292859,405,2578,1191,372,226,25.8,48,169,1,1,7.8994,0,0,0,NA,2.11111111,344,58917.3,5236152,4.8,45.2542293777773,0,2
503,1435,NOR,hoyre,679737,2017,1026,1058385,69478,119933,hoyre,76292859,144,3132,892,253,106,25,45,169,1,1,7.8994,0,0,0,NA,2.11111111,345,62940.2,5276965,4.3,47.8584498160933,1,2
503,1435,NOR,hoyre,679737,2018,1034,418176,24206,65809,hoyre,76292859,139,3179,514,355,28,25,45,169,1,1,7.8994,0,0,0,NA,2.11111111,346,67639.1,5311916,3.9,50.2945452443462,0,2
503,1435,NOR,hoyre,679737,2019,1093,498784,32813,147880,hoyre,76292859,79,1708,339,300,11,25,45,169,1,1,7.8994,0,0,0,NA,2.11111111,347,66830.6,5349734,3.8,51.2446781927014,0,2
503,1435,NOR,hoyre,679737,2020,951,390124,13971,117437,hoyre,76292859,18,375,79,174,1,25,45,169,1,1,7.8994,0,0,0,NA,2.11111111,348,63293,5367580,4.4,51.0411599857123,0,2
1221,1436,ITA,NA,NA,2009,NA,NA,NA,NA,legasalvini,13514762,118,5,15,42,NA,8.29,60,630,1,0,7.8007,1,1,0,8.599836,8.82352941,169,34355.5,59095367,7.9,12.0742843812336,0,1
1221,1436,ITA,legasalvinipremier,369755,2012,711,8799,6805,1743,legasalvini,13514762,591,55,466,188,262,8.29,60,630,1,0,7.8007,1,1,0,8.599836,8.82352941,172,36002.9,59539725,10.8,25,0,2
1221,1436,ITA,legasalvinipremier,369755,2013,2772,114718,57044,17113,legasalvini,13514762,5263,1134,4790,1917,839,4.1,18,630,0,0,7.8007,1,1,0,8.599836,8.82352941,173,36067.7,60233944,12.3,27.7,1,2
