partyfacts_id,parlgov_id,country,handle,facebook_id,year,total_posts,total_likes,total_shares,total_comments,twitter_handle,author_id,total_tweets,total_likes_tw,total_retweets,total_replies,total_tweets_rt,mean_vote_share,mean_seats,seats_total,cabinet_party_max,prime_minister_max,left_right,populist,farright,farleft,poppa_populism_mean,gps_populism,...29,gdp_growth,pop_growth,pop,net_migr,unemp_nat,unemp_ilo,refugee,tax_gdp,income_l20,trade_gdp,gdp,internet_adoption,socialmedia,refugee_change,everyday_social_networks_imputed,election_year,keep,left_right_s,poppa_populism_s,gps_populism_s,gdp_s,pop_s,everyday_social_networks_imputed_s,gdp_growth_s,net_migr_s,refugee_s,refugee_change_s,seats_per,twitter_active,facebook_active,duration,years_observed,populist_cat
830,882,SWE,vansterpartiet,129213,2016,393,317776,55879,28881,vansterpartiet,17233550,707,11612,6881,1884,845,5.72,21,349,0,0,1.5464,0,0,1,4.158758,3.625,332,0.7961463,1.256453985,9923085,79667,6.99,6.99,230158,28.1205047,8.1,82.32064509,51955.86107,89.65094761,56.8,60642,56.8,0,2,-0.7636686145421039,-0.02132638129560717,-0.30147547637311284,0.28165772793183574,0.12260435770339702,0.2846325727151967,-0.07699629146959726,0.3134930050322137,0.39141902302989445,1.2302580615989605,6.017191977077363,1,1,5,9,np
830,882,SWE,vansterpartiet,129213,2017,539,425773,78079,44693,vansterpartiet,17233550,611,20314,7639,3342,545,5.72,21,349,0,0,1.5464,0,0,1,4.158758,3.625,333,1.195147571,1.34744506,10057698,80765,6.718,6.72,240954,28.12738509,8.3,84.93474943,52576.81028,93.00626697,60,10796,60,0,2,-0.7636686145421039,-0.02132638129560717,-0.30147547637311284,0.4517480643530616,0.31924800471619413,0.45087260047597033,0.0166617425444417,0.38960856468200933,0.4661174827247877,-0.11876056250626318,6.017191977077363,1,1,6,9,np
830,882,SWE,vansterpartiet,129213,2018,665,594190,110002,77275,vansterpartiet,17233550,1284,55939,15514,7778,1092,8,28,349,0,0,1.5464,0,0,1,4.158758,3.625,334,0.772577449,1.16164516,10175214,81492,6.365,6.36,248210,27.9091466,7.7,89.1311984,52983.00686,89.24696316,59.87,7256,59.87,1,2,-0.7636686145421039,-0.02132638129560717,-0.30147547637311284,0.5630133849826701,0.4909162300908301,0.4441190993481888,-0.08252863537190482,0.4400056610985862,0.5163223756060534,-0.21456616234040216,8.022922636103152,1,1,7,9,np
830,882,SWE,vansterpartiet,129213,2019,511,399623,60093,79716,vansterpartiet,17233550,1155,53402,12810,7770,1401,8,28,349,0,0,1.5464,0,0,1,4.158758,3.625,335,0.957561656,1.013722263,10278887,81585,6.833,6.83,253787,27.41270183,8.1,91.43382897,53490.35182,94.49344341,60,5577,60,0,2,-0.7636686145421039,-0.02132638129560717,-0.30147547637311284,0.7019852582668215,0.6423625006349657,0.45087260047597033,-0.039107076568734925,0.44645260740772186,0.5549101219675224,-0.2600061629397014,8.022922636103152,1,1,8,9,np
830,882,SWE,vansterpartiet,129213,2020,541,842395,110633,125122,vansterpartiet,17233550,1540,100740,18457,8190,1717,8,28,349,0,0,1.5464,0,0,1,4.158758,3.625,336,-2.87468419,0.722703913,10353442,81066,8.291,8.29,248372,26.73438208,8.2,83.21100287,51952.67313,94.53943122,NA,-5415,57.6613228677224,0,2,-0.7636686145421039,-0.02132638129560717,-0.30147547637311284,0.2807844877724835,0.7512729855289885,0.32937830316555944,-0.9386546165935574,0.41047448768254524,0.517443267646677,-0.5574906695433329,8.022922636103152,1,1,9,9,np
1750,888,ROU,pntcd.national,12045697,2014,6,4,21,1,NA,NA,-1,NA,NA,NA,NA,1.8,1,412,1,1,5.5341,0,0,0,NA,NA,18,4.511416855,-0.374575498,19908979,-20445,6.802,6.8,2171,17.93983163,4.9,83.37870793,8661.122035,54.08,28.4,424,28.4,0,1,0.0546225415273168,NA,NA,-0.3264066767664865,0.29453354545113986,-0.11323024655861237,0.13354974470012865,0.4142028555393829,-0.2364936467968601,0.21674034987269852,0.24271844660194172,0,1,1,7,np
1750,888,ROU,pntcd.national,12045697,2015,270,2516,2461,274,NA,NA,-1,NA,NA,NA,NA,1.8,1,412,1,1,5.5341,0,0,0,NA,NA,19,3.646553566,-0.470052228,19815616,-49612,6.812,6.81,2581,18.918309,5.1,83.52116278,8976.954489,55.76315563,30.2,410,30.2,0,1,0.0546225415273168,NA,NA,-0.19614708879254134,0.13953266666797282,-0.025615244924180405,0.001063917851834689,-0.3065033920754057,-0.057629239516445684,0.19865712640298588,0.24271844660194172,0,1,2,7,np
1750,888,ROU,pntcd.national,12045697,2016,170,1069,981,59,NA,NA,-1,NA,NA,NA,NA,1.8,1,412,1,1,5.5341,0,0,0,NA,NA,20,3.449295219,-0.573660845,19702267,-64002,5.901,5.9,2880,17.1121252,5.6,85.89397864,9286.596151,59.50395129,35.6,299,35.6,0,1,0.0546225415273168,NA,NA,-0.06844078502020115,-0.04864888929309526,0.2372297599791155,-0.029153499787940608,-0.6620751993636702,0.07281090140268581,0.05528299746455005,0.24271844660194172,0,1,3,7,np
1750,888,ROU,pntcd.national,12045697,2017,205,1333,2279,180,NA,NA,-1,NA,NA,NA,NA,1.8,1,412,1,1,5.5341,0,0,0,NA,NA,21,8.823700768,-0.578007015,19588715,-58735,4.927,4.93,3911,15.58666386,5.3,87.15615667,10106.01761,63.74728218,36,1031,36,0,1,0.0546225415273168,NA,NA,0.26951530617475034,-0.23716746504137007,0.2566997603423225,0.794135651264607,-0.5319294933881811,0.5225894475151426,1.0007772531666674,0.24271844660194172,0,1,4,7,np
1750,888,ROU,pntcd.national,12045697,2018,217,2586,2494,488,NA,NA,-1,NA,NA,NA,NA,1.8,1,412,1,1,5.5341,0,0,0,NA,NA,22,6.653765808,-0.587493307,19473970,-57865,4.187,4.19,4134,14.38335468,5.4,86.4706703,10778.44835,70.68127793,41.56,223,41.56,0,1,0.0546225415273168,NA,NA,0.5468476386316775,-0.42766665461298303,0.5273327653909012,0.4617297889288088,-0.5104321012866668,0.6198742348896119,-0.04288307279960422,0.24271844660194172,0,1,5,7,np
1750,888,ROU,pntcd.national,12045697,2019,470,28362,30229,11018,NA,NA,-1,NA,NA,NA,NA,1.8,1,412,1,1,5.5341,0,0,0,NA,NA,23,4.401721366,-0.526814822,19371648,-25453,3.912,3.91,3860,14.5605552,5.7,84.50306102,11252.88562,73.65747575,41.4,-274,41.4,0,1,0.0546225415273168,NA,NA,0.7425210171176113,-0.5975412293251411,0.5195447652456182,0.11674582002609507,0.29045694790216064,0.5003404602680667,-0.6848375059744026,0.24271844660194172,0,1,6,7,np
1750,888,ROU,pntcd.national,12045697,2020,1660,98965,104797,45929,NA,NA,-1,NA,NA,NA,NA,1.8,1,412,1,1,5.5341,0,0,0,NA,NA,24,-3.145541561,-0.550759893,19265250,-12724,5.035,5.03,3581,14.18428627,5.6,78.05911338,10898.92142,78.45526895,NA,-279,41.202505279165,0,1,0.0546225415273168,NA,NA,0.5965346554705369,-0.7741827629173714,0.5099317095296461,-1.0393968698563865,0.6049860330287985,0.37862541238700415,-0.69129580007072855,0.24271844660194172,0,1,7,7,np
387,889,PRT,intervencaodemocratica1987,12045698,2017,136,351,165,7,NA,NA,-1,NA,NA,NA,NA,0,2,250,0,0,3.3,0,0,0,NA,3.83333333,285,3.759094389,-0.24388941,10300300,5244,8.869,8.87,1619,22.37058798,7.4,84.43914052,20441.4858,73.79121395,47.5,430,47.5,0,1,-0.4038232472167444,NA,-0.25975681389755273,0.3678779569814315,-0.4269081269637925,0.42951553233131784,0.4813475839396044,0.18810528858238057,0.26564894401111827,0.7053096485145425,0.8,0,1,1,4,np
387,889,PRT,intervencaodemocratica1987,12045698,2018,3,10,1,0,NA,NA,-1,NA,NA,NA,NA,0,2,250,0,0,3.3,0,0,0,NA,3.83333333,286,3.01412373,-0.160104021,10283822,10177,6.994,6.99,2130,22.65334671,7.4,86.42876093,21057.61748,74.66096815,52.16,511,52.16,0,1,-0.4038232472167444,NA,-0.25975681389755273,0.6843444262114674,-0.5004948754241239,0.5764274795433529,0.37843176642373344,0.27584840965472407,0.5833537768380322,0.9373742337532639,0.8,0,1,2,4,np
387,889,PRT,intervencaodemocratica1987,12045698,2019,479,2176,670,35,NA,NA,-1,NA,NA,NA,NA,0,2,250,0,0,3.3,0,0,0,NA,3.83333333,287,2.658392606,0.023733495,10286263,43656,6.464,6.46,2375,22.20119201,7.6,86.56471741,21617.41162,75.34637794,52.2,245,52.2,0,1,-0.4038232472167444,NA,-0.25975681389755273,0.9718739929129608,-0.48959396190357113,0.5776885263005379,0.3292884088968168,0.8713383651343485,0.7356780117550459,0.17528559580882094,0.8,0,1,3,4,np
387,889,PRT,intervencaodemocratica1987,12045698,2020,1094,6685,1414,152,NA,NA,-1,NA,NA,NA,NA,0,2,250,0,0,3.3,0,0,0,NA,3.83333333,288,-8.39685501,0.105114125,10297081,40535,6.796,6.8,2405,22.02092173,6.9,76.23748846,19802.22891,78.26166044,NA,30,49.5749508659994,0,1,-0.4038232472167444,NA,-0.25975681389755273,0.039533582757285565,-0.4412833996482085,0.49493078385347883,-1.1979661648179094,0.8158252329902609,0.7543299588877413,-0.44068830328161224,0.8,0,1,4,4,np
1274,892,SWE,liberalernas,361421,2012,184,3962,326,423,liberalerna,18687011,302,71,359,179,8,7.06,24,349,1,0,6.2906,0,0,0,1.8489891,NA,328,-1.321002324,0.739763272,9519374,69451,7.976,7.98,92869,26.30391073,8.5,85.28225106,48885.54842,93.17998801,42.8,6266,42.8,0,2,0.20985920917195344,-0.46145324687280903,NA,-0.5593619611935381,-0.4671396000063587,-0.44266754873818726,-0.5739570588937387,-0.39470058092617605,-0.5584954668786082,-0.24135925381944104,6.876790830945559,1,1,1,9,np
1274,892,SWE,liberalernas,361421,2013,204,8543,754,1219,liberalerna,18687011,537,481,1198,416,29,7.06,24,349,1,0,6.2906,0,0,0,1.8489891,NA,329,0.333984863,0.847348652,9600379,72873,8.052,8.05,114172,26.46754063,8.1,80.81566528,49048.81875,94.7836,48.3,21303,48.3,0,2,0.20985920917195344,-0.46145324687280903,NA,-0.5146389711162909,-0.34880690831780237,-0.15694250102435786,-0.18547998496270177,-0.15748068555131214,-0.41109816353660095,0.16559803564551598,6.876790830945559,1,1,2,9,np
1274,892,SWE,liberalernas,361421,2014,548,85702,9415,10115,liberalerna,18687011,1753,4102,5553,2009,378,5.42,19,349,0,0,6.2906,0,0,0,1.8489891,NA,330,1.644244006,0.992219729,9696110,75670,7.954,7.95,142197,26.51489081,8.4,82.93353169,49855.30101,92.52,52.9,28025,52.9,1,2,0.20985920917195344,-0.46145324687280903,NA,-0.29372744290748365,-0.20896236899261028,0.08202753888175408,0.12207867286999362,0.03641295774602695,-0.21719075959538361,0.3475204204153132,5.444126074498568,1,1,3,9,np
1274,892,SWE,liberalernas,361421,2015,372,85681,10889,14511,liberalerna,18687011,1075,5413,4924,1527,1305,5.42,19,349,0,0,6.2906,0,0,0,1.8489891,NA,331,3.390176296,1.057454686,9799186,77987,7.432,7.43,169516,27.13684171,8.2,83.72381451,51545.48361,90.61019664,56,27319,56,0,2,0.20985920917195344,-0.46145324687280903,NA,0.1692471811319008,-0.0583882003796897,0.24307256577500347,0.5319033969697545,0.19703203944782696,-0.028168230843550728,0.32841342790601885,5.444126074498568,1,1,4,9,np
1274,892,SWE,liberalernas,361421,2016,474,101636,23037,18405,liberalerna,18687011,1327,11377,8181,2320,4498,5.42,19,349,0,0,6.2906,0,0,0,1.8489891,NA,332,0.7961463,1.256453985,9923085,79667,6.99,6.99,230158,28.1205047,8.1,82.32064509,51955.86107,89.65094761,56.8,60642,56.8,0,2,0.20985920917195344,-0.46145324687280903,NA,0.28165772793183574,0.12260435770339702,0.2846325727151967,-0.07699629146959726,0.3134930050322137,0.39141902302989445,1.2302580615989605,5.444126074498568,1,1,5,9,np
1274,892,SWE,liberalernas,361421,2017,477,195642,43601,35280,liberalerna,18687011,877,20811,8739,3405,4223,5.42,19,349,0,0,6.2906,0,0,0,1.8489891,NA,333,1.195147571,1.34744506,10057698,80765,6.718,6.72,240954,28.12738509,8.3,84.93474943,52576.81028,93.00626697,60,10796,60,0,2,0.20985920917195344,-0.46145324687280903,NA,0.4517480643530616,0.31924800471619413,0.45087260047597033,0.0166617425444417,0.38960856468200933,0.4661174827247877,-0.11876056250626318,5.444126074498568,1,1,6,9,np
1274,892,SWE,liberalernas,361421,2018,594,148729,33783,38948,liberalerna,18687011,637,20822,5934,3664,3734,5.49,20,349,0,0,6.2906,0,0,0,1.8489891,NA,334,0.772577449,1.16164516,10175214,81492,6.365,6.36,248210,27.9091466,7.7,89.1311984,52983.00686,89.24696316,59.87,7256,59.87,1,2,0.20985920917195344,-0.46145324687280903,NA,0.5630133849826701,0.4909162300908301,0.4441190993481888,-0.08252863537190482,0.4400056610985862,0.5163223756060534,-0.21456616234040216,5.730659025787966,1,1,7,9,np
1274,892,SWE,liberalernas,361421,2019,491,85597,14850,34397,liberalerna,18687011,457,13669,3094,4912,1498,5.49,20,349,0,0,6.2906,0,0,0,1.8489891,NA,335,0.957561656,1.013722263,10278887,81585,6.833,6.83,253787,27.41270183,8.1,91.43382897,53490.35182,94.49344341,60,5577,60,0,2,0.20985920917195344,-0.46145324687280903,NA,0.7019852582668215,0.6423625006349657,0.45087260047597033,-0.039107076568734925,0.44645260740772186,0.5549101219675224,-0.2600061629397014,5.730659025787966,1,1,8,9,np
1274,892,SWE,liberalernas,361421,2020,765,161956,27435,36994,liberalerna,18687011,586,20643,3525,5455,798,5.49,20,349,0,0,6.2906,0,0,0,1.8489891,NA,336,-2.87468419,0.722703913,10353442,81066,8.291,8.29,248372,26.73438208,8.2,83.21100287,51952.67313,94.53943122,NA,-5415,57.6613228677224,0,2,0.20985920917195344,-0.46145324687280903,NA,0.2807844877724835,0.7512729855289885,0.32937830316555944,-0.9386546165935574,0.41047448768254524,0.517443267646677,-0.5574906695433329,5.730659025787966,1,1,9,9,np
139,894,ESP,ciu.cat,472597,2010,895,6025,0,1695,NA,NA,-1,NA,NA,NA,NA,3.06,10,350,0,0,6.2564,0,0,0,NA,NA,314,-0.297178904,0.460408305,46576897,62782,19.86,19.86,3814,NA,6.3,52.92824056,25702.34684,65.8,20.2,-146,20.2,0,1,0.20284123953091365,NA,NA,-0.08131728829736552,-0.2627656281592928,-0.9168595457346542,-0.005279832379941663,-0.04314169067584588,-0.2900673379066868,-0.2818368515681756,2.857142857142857,0,1,1,6,np
139,894,ESP,ciu.cat,472597,2011,719,6813,198,1541,NA,NA,-1,NA,NA,NA,NA,4.23,16,350,0,0,6.2564,0,0,0,NA,NA,315,-1.166203907,0.355338396,46742697,57170,21.391,21.39,4220,NA,6,58.79317104,25402.60507,67.08999939,20.6,406,20.6,1,1,0.20284123953091365,NA,NA,-0.1963096212578285,0.024529055646933886,-0.8943611856948526,-0.10630314058880025,-0.056592854605708294,-0.2835837479150888,-0.26493832917534493,4.571428571428571,0,1,2,6,np
139,894,ESP,ciu.cat,472597,2012,519,5808,1347,1371,NA,NA,-1,NA,NA,NA,NA,4.23,16,350,0,0,6.2564,0,0,0,NA,NA,316,-3.021906537,0.064925963,46773055,-144619,24.788,24.79,4502,11.76292595,6.1,60.84507479,24634.96209,69.80999994,35.5,282,35.5,0,1,0.20284123953091365,NA,NA,-0.49080663830994975,0.07713274690742501,-0.05629727421224351,-0.3220267596875702,-0.5402523197238491,-0.2790803676746192,-0.26873437406069095,4.571428571428571,0,1,3,6,np
139,894,ESP,ciu.cat,472597,2013,7,494,94,75,NA,NA,-1,NA,NA,NA,NA,4.23,16,350,0,0,6.2564,0,0,0,NA,NA,317,-1.079741265,-0.32766904,46620045,-254292,26.094,26.09,4641,13.61174985,5.7,61.97631572,24368.96824,71.635,34.1,139,34.1,0,1,0.20284123953091365,NA,NA,-0.5928519867598373,-0.18799969922762166,-0.13504153435154898,-0.09625194286587557,-0.8031228652833289,-0.2768606164213381,-0.27311207098492063,4.571428571428571,0,1,4,6,np
139,894,ESP,ciu.cat,472597,2014,31,11441,1194,1081,NA,NA,-1,NA,NA,NA,NA,4.23,16,350,0,0,6.2564,0,0,0,NA,NA,318,1.699352659,-0.298951059,46480882,-94869,24.442,24.44,5797,14.13527689,5.7,63.83826195,24783.08295,76.19,37.6,1156,37.6,0,1,0.20284123953091365,NA,NA,-0.4339818479195074,-0.4291383607627599,0.061819115996714906,0.22681501269514664,-0.42100866229144446,-0.2583999513221082,-0.24197838027204238,4.571428571428571,0,1,5,6,np
139,894,ESP,ciu.cat,472597,2015,112,81363,12654,5180,NA,NA,-1,NA,NA,NA,NA,4.23,16,350,0,0,6.2564,0,0,0,NA,NA,319,3.919117265,-0.077588862,46444832,-871,22.058,22.06,6447,14.19962304,5.8,64.18320514,25754.36103,78.68963187,37.8,650,37.8,0,1,0.20284123953091365,NA,NA,-0.06136266850864191,-0.4916050275372742,0.07306829601661546,0.4848604810866396,-0.19570885703855653,-0.2480198195621606,-0.2574686924654705,4.571428571428571,0,1,6,6,np
1439,900,POL,deutscheminderheitinoppeln,2681842,2011,487,982,61,849,niemcywpolsce,3298412525,-1,NA,NA,NA,NA,0.19,1,460,0,0,5,0,0,0,NA,NA,267,4.985722186,0.053769709,38063255,-12188,9.632,9.63,15834,16.78013132,7.3,87.2838706,11291.90359,61.94999897,17.5,297,17.5,1,1,-0.05497680307149387,NA,NA,-0.49067706215302,0.6362434773429271,-0.5328647010680584,0.38222248555628974,-0.033057425461765814,0.33820054682634415,0.23553317798390228,0.21739130434782608,0,1,1,10,np
1439,900,POL,deutscheminderheitinoppeln,2681842,2012,384,1165,289,418,niemcywpolsce,3298412525,-1,NA,NA,NA,NA,0.19,1,460,0,0,5,0,0,0,NA,NA,268,1.545464342,-2.39076e-4,38063164,-12077,10.088,10.09,15897,16.09956726,7.2,89.26763723,11466.41593,62.30999727,17.3,63,17.3,0,1,-0.05497680307149387,NA,NA,-0.43264950754734854,0.6353388713316007,-0.5427715021765461,-0.3750565903084743,-0.027506941896197058,0.3463373673703886,0.19714999342356265,0.21739130434782608,0,1,2,10,np
1439,900,POL,deutscheminderheitinoppeln,2681842,2013,336,1381,367,417,niemcywpolsce,3298412525,-1,NA,NA,NA,NA,0.19,1,460,0,0,5,0,0,0,NA,NA,269,0.917452492,-0.060360017,38040196,-27597,10.326,10.33,16428,15.74773975,7.2,90.77936307,11571.61485,62.8492,20.9,531,20.9,0,1,-0.05497680307149387,NA,NA,-0.3976695395132385,0.4070202903629674,-0.3644490822237666,-0.513296296448396,-0.8035745539468919,0.41491914052733475,0.2739163625442419,0.21739130434782608,0,1,3,10,np
1439,900,POL,deutscheminderheitinoppeln,2681842,2014,272,3283,613,656,niemcywpolsce,3298412525,-1,NA,NA,NA,NA,0.19,1,460,0,0,5,0,0,0,NA,NA,270,3.914705633,-0.074846229,38011735,-24234,8.99,8.99,15730,15.71572054,7.2,92.5686483,12024.60951,66.6,24.3,-698,24.3,0,1,-0.05497680307149387,NA,NA,-0.24704310032144441,0.12409730477657449,-0.1960334633794746,0.1464673583915524,-0.6354099032170926,0.32476833513458825,0.0723226282508342,0.21739130434782608,0,1,4,10,np
1439,900,POL,deutscheminderheitinoppeln,2681842,2015,513,6489,1386,673,niemcywpolsce,3298412525,102,51,29,10,35,0.18,1,460,0,0,5,0,0,0,NA,NA,271,4.452883998,-0.066641101,37986412,-25426,7.501,7.5,14057,15.70990024,7.4,92.81878885,12560.05142,67.99698716,28.2,-1673,28.2,1,2,-0.05497680307149387,NA,NA,-0.06900191039361392,-0.1276316845071551,-0.00285084176396343,0.26493266924271475,-0.6950150961013984,0.10869054513162987,-0.08760730741724759,0.21739130434782608,1,1,5,10,np
1439,900,POL,deutscheminderheitinoppeln,2681842,2016,569,5897,1075,614,niemcywpolsce,3298412525,89,144,71,12,57,0.18,1,460,0,0,5,0,0,0,NA,NA,272,2.997773055,-0.042985131,37970087,-1967,6.161,6.16,11738,16.32059054,8,97.53993757,12936.57326,73.3007041,27.7,-2319,27.7,0,2,-0.05497680307149387,NA,NA,0.056196351407402284,-0.2899140266489584,-0.02761784453518282,-0.055370377843585346,0.47803710177857905,-0.19082194441819705,-0.19357114171630485,0.21739130434782608,1,1,6,10,np
1439,900,POL,deutscheminderheitinoppeln,2681842,2017,522,8311,1267,917,niemcywpolsce,3298412525,64,128,59,19,82,0.18,1,460,0,0,5,0,0,0,NA,NA,273,5.126896815,0.012480099,37974826,-1983,4.888,4.89,12225,16.85409579,8.3,101.2812224,13599.81802,75.98536595,37.6,487,37.6,0,2,-0.05497680307149387,NA,NA,0.2767336012536063,-0.24280492898218928,0.46276881033496126,0.41329823552402123,0.477237032075434,-0.1279230300539169,0.2666990116012721,0.21739130434782608,1,1,7,10,np
1439,900,POL,deutscheminderheitinoppeln,2681842,2018,383,10506,2458,1292,niemcywpolsce,3298412525,93,547,263,34,89,0.18,1,460,0,0,5,0,0,0,NA,NA,274,5.945420508,-2.00133e-4,37974750,-8736,3.846,3.85,12495,17.35518263,8.2,103.4504958,14408.38439,77.54173454,40.75,270,40.75,0,2,-0.05497680307149387,NA,NA,0.5455921197256219,-0.24356042411252785,0.6188009277936434,0.593473935694143,0.1395576129917779,-0.09305094200801207,0.2311043489961708,0.21739130434782608,1,1,8,10,np
1439,900,POL,deutscheminderheitinoppeln,2681842,2019,478,15575,3710,1410,niemcywpolsce,3298412525,89,409,208,55,115,0.17,1,460,0,0,5,0,0,0,NA,NA,275,4.475505106,-0.024427107,37965475,-2974,3.277,3.28,12658,17.33648184,8.6,102.6887138,15053.23237,80.43590688,40.8,163,40.8,1,2,-0.05497680307149387,NA,NA,0.7600122081377487,-0.3357606521900302,0.6212776280707651,0.26991209012860956,0.4276827148368877,-0.07199853329881768,0.21355306374849412,0.21739130434782608,1,1,9,10,np
1439,900,POL,deutscheminderheitinoppeln,2681842,2020,602,11877,2437,937,niemcywpolsce,3298412525,194,1258,530,40,194,0.17,1,460,0,0,5,0,0,0,NA,NA,276,-1.848394827,-0.175062058,37899070,-779,3.162,3.16,2771,17.47781554,NA,100.3242114,14774.9892,83.18488715,NA,-9887,40.3830854745177,0,2,-0.05497680307149387,NA,NA,0.6674928439436167,-0.9958745223233502,0.6006261816548017,-1.1221222614464297,0.5374422772370987,-1.3489627351871916,-1.434955503907118,0.21739130434782608,1,1,10,10,np
1338,902,ESP,psoe,303495,2012,1002,78505,29389,60702,psoe,50982086,4325,4047,79236,24379,801,29.16,110,350,0,0,3.7377,0,0,0,2.5562606,2.5,316,-3.021906537,0.064925963,46773055,-144619,24.788,24.79,4502,11.76292595,6.1,60.84507479,24634.96209,69.80999994,35.5,282,35.5,0,2,-0.3140055480388761,-0.32668253954919496,-0.5267562573456301,-0.49080663830994975,0.07713274690742501,-0.05629727421224351,-0.3220267596875702,-0.5402523197238491,-0.2790803676746192,-0.26873437406069095,31.428571428571427,1,1,1,9,np
1338,902,ESP,psoe,303495,2013,1424,145311,41353,43986,psoe,50982086,4521,8071,70288,25171,3425,29.16,110,350,0,0,3.7377,0,0,0,2.5562606,2.5,317,-1.079741265,-0.32766904,46620045,-254292,26.094,26.09,4641,13.61174985,5.7,61.97631572,24368.96824,71.635,34.1,139,34.1,0,2,-0.3140055480388761,-0.32668253954919496,-0.5267562573456301,-0.5928519867598373,-0.18799969922762166,-0.13504153435154898,-0.09625194286587557,-0.8031228652833289,-0.2768606164213381,-0.27311207098492063,31.428571428571427,1,1,2,9,np
1338,902,ESP,psoe,303495,2014,790,438968,96506,65977,psoe,50982086,4255,60839,184476,37042,3731,29.16,110,350,0,0,3.7377,0,0,0,2.5562606,2.5,318,1.699352659,-0.298951059,46480882,-94869,24.442,24.44,5797,14.13527689,5.7,63.83826195,24783.08295,76.19,37.6,1156,37.6,0,2,-0.3140055480388761,-0.32668253954919496,-0.5267562573456301,-0.4339818479195074,-0.4291383607627599,0.061819115996714906,0.22681501269514664,-0.42100866229144446,-0.2583999513221082,-0.24197838027204238,31.428571428571427,1,1,3,9,np
1338,902,ESP,psoe,303495,2015,1197,1149713,450019,135933,psoe,50982086,9338,294551,738402,73598,6686,22.01,90,350,0,0,3.7377,0,0,0,2.5562606,2.5,319,3.919117265,-0.077588862,46444832,-871,22.058,22.06,6447,14.19962304,5.8,64.18320514,25754.36103,78.68963187,37.8,650,37.8,1,2,-0.3140055480388761,-0.32668253954919496,-0.5267562573456301,-0.06136266850864191,-0.4916050275372742,0.07306829601661546,0.4848604810866396,-0.19570885703855653,-0.2480198195621606,-0.2574686924654705,25.71428571428571,1,1,4,9,np
1338,902,ESP,psoe,303495,2016,1084,747297,381032,395821,psoe,50982086,12188,548225,925751,242344,7694,22.66,85,350,1,1,3.7377,0,0,0,2.5562606,2.5,320,2.950815909,0.08443015,46484062,89021,19.635,19.64,12983,13.78878699,5.7,63.73988263,26514.32481,80.56133294,38.2,6536,38.2,1,2,-0.3140055480388761,-0.32668253954919496,-0.5267562573456301,0.2301883156189715,-0.4236281249696127,0.09556665605641737,0.37229639376055407,0.0197494515828248,-0.14364360235751827,-0.07727901347235212,24.285714285714285,1,1,5,9,np
1338,902,ESP,psoe,303495,2017,1195,293749,145086,148614,psoe,50982086,5942,510544,513061,138202,3672,22.66,85,350,1,1,3.7377,0,0,0,2.5562606,2.5,321,2.734475155,0.234587923,46593236,167475,17.224,17.22,17541,13.71493309,6.2,66.65706087,27239.35244,84.6022457,47,4558,47,0,2,-0.3140055480388761,-0.32668253954919496,-0.5267562573456301,0.5083364650560562,-0.2344537594095344,0.5905305769320521,0.34714699231176877,0.2077925048532143,-0.07085492457007031,-0.13783205204666205,24.285714285714285,1,1,6,9,np
1338,902,ESP,psoe,303495,2018,1129,285786,187129,182501,psoe,50982086,7646,852714,718705,212014,5926,22.66,85,350,1,1,3.7377,0,0,0,2.5562606,2.5,322,1.837460464,0.437982994,46797754,339064,15.255,15.25,20437,14.22575235,6.2,67.57494025,27739.86477,86.10723553,44.1,2896,44.1,0,2,-0.3140055480388761,-0.32668253954919496,-0.5267562573456301,0.7003520139806452,0.119930644346086,0.42741746664349073,0.24286991019797943,0.6190668754093729,-0.02460744522113454,-0.18871129881638046,24.285714285714285,1,1,7,9,np
1338,902,ESP,psoe,303495,2019,1837,964879,442826,550955,psoe,50982086,8871,1877100,1237130,494210,5103,28.34,121.5,350,1,1,3.7377,0,0,0,2.5562606,2.5,323,1.254631755,0.717715637,47134837,458942,14.104,14.1,57751,13.74863209,6.2,66.87389052,28087.89792,90.71866533,44,37314,44,1,2,-0.3140055480388761,-0.32668253954919496,-0.5267562573456301,0.833870755349521,0.7040208367553399,0.4217928766335402,0.17511664176609498,0.9063973511014695,0.5712759955337652,0.8649360629887756,34.714285714285715,1,1,8,9,np
1338,902,ESP,psoe,303495,2020,3066,2156778,554096,1656735,psoe,50982086,9530,2067490,1216050,1031408,2799,28.34,121.5,350,1,1,3.7377,0,0,0,2.5562606,2.5,324,-11.6001893,0.488502132,47365655,208791,15.532,15.53,103624,13.56931573,6,60.11948061,24829.64859,93.20564892,NA,45873,42.4100472254713,0,2,-0.3140055480388761,-0.32668253954919496,-0.5267562573456301,-0.4161174989520705,1.1039773164102593,0.33236455171446994,-1.3192437562959958,0.3068210666718521,1.3038418174169595,1.1269549998732642,34.714285714285715,1,1,9,9,np
